model,SEN,SPE,PPV,NPV,AUC,ACC,BRIER,SEN_SE,SPE_SE,PPV_SE,NPV_SE,AUC_SE,ACC_SE,BRIER_SE
diagnosis ~ sd + iqr + median + mean_abs + coef_var + se + (1|study),0.6886518958812876,0.4847766378607868,0.5745925943127081,0.6193808388055598,0.5867142668710372,0.5864237184900999,0.2333240950658445,0.059428876764927384,0.03579271742402169,0.015549455820919518,0.049642757661667355,0.025318455117212108,0.024322403886614528,0.009194022977265286
diagnosis ~ sd + iqr + median + mean_abs + coef_var + Gender + (1|study),0.6956063291144349,0.458367378867014,0.567879175424219,0.5996853593874063,0.5769868539907245,0.577467769186101,0.24058789844285827,0.038651244387800925,0.041822033291085026,0.011450212389346745,0.00839488458693675,0.0051855063477892795,0.006638580498470528,0.0028479735626305088
diagnosis ~ sd + iqr + median + mean_abs + se + Gender + (1|study),0.6655697399493796,0.5390259006113082,0.5966498864483848,0.6172481626504615,0.602297820280344,0.6014786126754589,0.23792227333234914,0.05006705458395643,0.049412685767291124,0.021504839095652695,0.03260314812148096,0.02408988787061955,0.02419993513675872,0.005620205393394131
diagnosis ~ sd + iqr + median + coef_var + se + Gender + (1|study),0.6518774242793545,0.5343422886565988,0.5884404411599727,0.6054339995838525,0.5931098564679766,0.59248062566721,0.23408542853536896,0.044928618888398074,0.04126596591424859,0.015240950960128799,0.0261821420555837,0.016980671806338242,0.017013759195472763,0.005255857566844493
diagnosis ~ sd + iqr + mean_abs + coef_var + se + Gender + (1|study),0.6568299253527765,0.5308491957816749,0.5869962628179781,0.6120097322387399,0.5938395605672258,0.5933386580186887,0.2329855649308671,0.05441535875797693,0.0364829411706988,0.010955087355908848,0.03513978546873171,0.0183296908879345,0.017624295920863942,0.006399030609371999
diagnosis ~ sd + median + mean_abs + coef_var + se + Gender + (1|study),0.6757820848277843,0.5128364975409281,0.5873424449029664,0.612495368209654,0.5943092911843563,0.5939768618641388,0.233899063592292,0.044299947940234716,0.045929139305005126,0.01579839360231398,0.027536282254335933,0.01702576172809021,0.016643942745879454,0.005940163414857889
diagnosis ~ range + iqr + median + mean_abs + coef_var + se + (1|study),0.6842881375562134,0.5016375108691862,0.5816787523597348,0.6249732535180519,0.5929628242126999,0.5925015465677794,0.23339692395619882,0.061164614067445916,0.040167393735566104,0.016473512370967492,0.05022218223828878,0.02523030062582285,0.024313793319978644,0.009780289141529173
diagnosis ~ range + iqr + median + mean_abs + coef_var + Gender + (1|study),0.6886700048344347,0.4759812662810036,0.5761622836927676,0.5991519428135652,0.5823256355577192,0.5820676139998027,0.24212098660622788,0.030502976920918485,0.053430797113518405,0.019702633009373232,0.006334428659610387,0.012252007474738117,0.012821538500413962,0.0030313400984752887
diagnosis ~ range + iqr + median + mean_abs + se + Gender + (1|study),0.6584047232992313,0.5620160504928207,0.608251378529297,0.6219684893223885,0.610210386896026,0.6091431337569418,0.2391592664099891,0.04993650485160825,0.05531766326749388,0.024611423858784398,0.032146688317705445,0.024280404732539392,0.02432344972074148,0.006768195476149439
diagnosis ~ range + iqr + median + coef_var + se + Gender + (1|study),0.653530867542945,0.5373617711578612,0.5907705314079278,0.6077530274089495,0.5954463193504032,0.5946797273137312,0.23432514429855197,0.04443171862613962,0.042712594399715365,0.014957842569217434,0.025038189301291734,0.01643764542611045,0.01657408700425126,0.005987403466875387
diagnosis ~ range + iqr + mean_abs + coef_var + se + Gender + (1|study),0.6490613307366743,0.5219780390882398,0.5798053830227743,0.6008745507941774,0.585519684912457,0.5849959038793044,0.23392784083238558,0.05048281047169653,0.036043014869286974,0.009830688207508606,0.029257124587145526,0.01489996144373472,0.014447564132473853,0.006983718999569226
diagnosis ~ range + median + mean_abs + coef_var + se + Gender + (1|study),0.6729650227839887,0.538855136678645,0.5992920060647998,0.6225303781711017,0.6059100797313168,0.6052354922205323,0.2337986558300841,0.04680937108700536,0.04698614553602422,0.018307732626708748,0.029171399744169123,0.020167853879120953,0.020238801654705967,0.006855391768907673
diagnosis ~ iqr + median + mean_abs + coef_var + se + Gender + (1|study),0.6609659547645412,0.5294741603861632,0.5908226950870644,0.608327466655747,0.5952200575753522,0.5946883712960589,0.2318668384169929,0.04503666770148983,0.05040827331972926,0.01881414483753949,0.027606552918133482,0.020067369074700935,0.020003448005645425,0.0064071489714285675
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + (1|study),0.6750382204841214,0.5123358172099997,0.5822997343453884,0.618971815146185,0.5936870188470605,0.5932102561369171,0.24043963047518602,0.053970702119346736,0.02270680699775824,0.0148547431689422,0.0431428496066219,0.023489462669835214,0.022823655732206665,0.007924531248139893
diagnosis ~ mean + sd + range + iqr + median + mean_abs + se + (1|study),0.6422587504075775,0.5364738873261996,0.5863676628975542,0.6048668661748945,0.5893663188668886,0.5886789085551044,0.24027857285426016,0.05936425107121135,0.05191440677667803,0.02739573771080316,0.04409886549237785,0.029937090847118954,0.029545009009661654,0.009868519075562186
diagnosis ~ mean + sd + range + iqr + median + mean_abs + Gender + (1|study),0.6343117699922843,0.5100513231813333,0.5691655489208132,0.5812601498099279,0.5721815465868089,0.5712240606339137,0.2429542414744759,0.045042289442048834,0.04488073548208416,0.01598495163293365,0.02373479170441068,0.017331681363821412,0.017569147191452448,0.004266445017478414
diagnosis ~ mean + sd + range + iqr + median + coef_var + se + (1|study),0.6752807846150369,0.5090713385512053,0.5810693700686048,0.6191952078384043,0.5921760615831211,0.591774838157845,0.2347748857990053,0.05680800296943626,0.028281048888057745,0.017321238494499683,0.04933004891252499,0.026618736534414617,0.025775022938868093,0.009738601785537955
diagnosis ~ mean + sd + range + iqr + median + coef_var + Gender + (1|study),0.6414439887557021,0.48873725378534244,0.5596499684092936,0.5775894050080665,0.5650906212705222,0.5646443540005684,0.24260454141469384,0.04100832979526819,0.026307243002387314,0.011542998330073896,0.021458810331416237,0.012262877362025922,0.012158707377488514,0.004221988338508374
diagnosis ~ mean + sd + range + iqr + median + se + Gender + (1|study),0.6418081300422589,0.5531502978523507,0.5974092213554876,0.6045174960247988,0.5974792139473049,0.5963770871488374,0.24036074448381198,0.042356028292752965,0.05340345580145567,0.021506560429341532,0.024213303499498382,0.019191272974942015,0.019237567824051244,0.005120860143727011
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + se + (1|study),0.6751373657415328,0.5061847667656292,0.5803278454805131,0.6184215674225522,0.5906610662535811,0.5902399945007475,0.23383942260151724,0.058341407477424945,0.03548122034737027,0.013791110724692118,0.04581878802932561,0.022645402359357875,0.021732236777911987,0.009967832692201278
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + Gender + (1|study),0.6445317165955895,0.5025063707779956,0.5678264777004546,0.586703161767807,0.5735190436867925,0.5729529278961336,0.2405644805264307,0.0415870476573593,0.0281358598614493,0.00925781913309267,0.021303202629324388,0.01008211114601271,0.009847816489071437,0.004831811645746039
diagnosis ~ mean + sd + range + iqr + mean_abs + se + Gender + (1|study),0.6613019943859219,0.5607395055154882,0.610498211508178,0.6211636112182976,0.6110207499507051,0.6099288477960454,0.23850908342649896,0.046771776832171263,0.062105881277129314,0.02696497335314125,0.02937543351499182,0.024647046224472932,0.0247275293594697,0.006117389361605613
diagnosis ~ mean + sd + range + iqr + coef_var + se + Gender + (1|study),0.6459246280148633,0.5312533071354784,0.5838895313158486,0.6000084135897584,0.5885889675751709,0.5878891658945951,0.2348584699247002,0.0450027838476639,0.03867600218677107,0.01499515893674771,0.026809880813068877,0.017746147136882846,0.017873777773174435,0.006045723064244988
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + se + (1|study),0.6767105999622285,0.5136104159000573,0.5839303802173119,0.6237957912471942,0.5951605079311428,0.594780442848875,0.23405604203437846,0.060070062111380954,0.03175099367835781,0.014911449017160678,0.05027691010303863,0.025544421789878743,0.024567720294233052,0.01015246002256652
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + Gender + (1|study),0.6460023048308836,0.502676318926418,0.5698492887182538,0.5864415777459256,0.5743393118786508,0.5736765823511314,0.2404561031933664,0.04104685322806355,0.03859682441077696,0.009296809246743316,0.015487507503965763,0.005689053699199553,0.005990006614944852,0.004376713724922789
diagnosis ~ mean + sd + range + median + mean_abs + se + Gender + (1|study),0.6627138420197122,0.5544647084697701,0.606383812005305,0.620025430532788,0.6085892752447412,0.6076533255096226,0.23789829381374766,0.04621785569980206,0.0570739872788114,0.024951796423127205,0.030126785138914286,0.023951069208799435,0.023954972662043553,0.006146447303118168
diagnosis ~ mean + sd + range + median + coef_var + se + Gender + (1|study),0.6564464745752315,0.5282456183068941,0.586149399495921,0.6066291343127513,0.5923460464410628,0.5916719725375649,0.23467130855198595,0.044718434192988904,0.03659434922208249,0.012363189990385184,0.025879147470739435,0.015223817325433299,0.015261102057637891,0.005689162689433284
diagnosis ~ mean + sd + range + mean_abs + coef_var + se + Gender + (1|study),0.653530867542945,0.534351307834651,0.5893190292572664,0.6079558307606312,0.5939410876887979,0.5932645145100003,0.23409593873123288,0.04797983959658974,0.042192455585805054,0.013547656597000773,0.027367215366420044,0.015390168830749534,0.01512383343217555,0.006867628435279114
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + se + (1|study),0.6827843781577172,0.49835597942103504,0.5782590045619995,0.6230027313785812,0.5905701787893761,0.5902234222613201,0.23324782078018538,0.06336232902989102,0.03359133436306919,0.015966581156731302,0.05414897666464726,0.027589760713936894,0.026508381155189893,0.009451502554570343
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + Gender + (1|study),0.6970661831290333,0.4566786765014633,0.5667154262056372,0.6008709402414543,0.5768724298152483,0.5774361909623184,0.24133226234002234,0.03906954556614702,0.036376015074020177,0.009675050465754008,0.011079185490468052,0.005435554247167905,0.00693653814485954,0.002564110596759288
diagnosis ~ mean + sd + iqr + median + mean_abs + se + Gender + (1|study),0.6599075141966122,0.5376164573413997,0.5952760304493295,0.6124848057683878,0.598761985769006,0.5978186178868695,0.23773258550771412,0.051910544820263096,0.056401990360552635,0.024390503582424644,0.03446636720860085,0.025816769195353497,0.02573586565057612,0.005224133660760235
diagnosis ~ mean + sd + iqr + median + coef_var + se + Gender + (1|study),0.6549105125146486,0.5283042967977114,0.5864260421332128,0.6051571552315705,0.59160740465618,0.5910023834619913,0.23461265574439952,0.04548422998052326,0.041316616775351075,0.014958448851769753,0.026639042968286487,0.016773512326412842,0.016716173668335967,0.004942759142811654
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + se + Gender + (1|study),0.6534654937176562,0.5296386920585102,0.5874215678553217,0.6041801943425994,0.5915520928880831,0.5909257698284304,0.23330876838119213,0.04676828452914966,0.04722674777708459,0.016214613032109238,0.02640496909473897,0.017682037343867047,0.017662199663597705,0.005657969869465751
diagnosis ~ mean + sd + median + mean_abs + coef_var + se + Gender + (1|study),0.6668110355456051,0.514316412974332,0.5846664467582492,0.606239250417148,0.5905637242599685,0.5901658509920592,0.2343156398350045,0.04426895244449823,0.04596906445644536,0.01596236083271547,0.027303686173536713,0.017650529310879622,0.017376370363478683,0.005910137575066757
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + se + (1|study),0.6812698845385253,0.5015308294803057,0.5799814423857004,0.6228967653676699,0.5914003570094155,0.5910262923699152,0.23329430333777146,0.06269224199423747,0.03751004967746434,0.015815745045985416,0.05242787506077394,0.026326807877663734,0.025271383151103208,0.009809478897533455
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + Gender + (1|study),0.6590420726973079,0.4998312030597955,0.5756921595083775,0.5894168755221386,0.5794366378785517,0.5789256791699015,0.2424663546382096,0.031092262245360672,0.04916380491554384,0.015807024491516292,0.007242600620711823,0.010275396210883905,0.010976343871194505,0.002363262057924313
diagnosis ~ mean + range + iqr + median + mean_abs + se + Gender + (1|study),0.6539414514845507,0.5574353598656184,0.6043347568347568,0.6168127418710664,0.6056884056750846,0.6046656488627203,0.23894846729208796,0.048147591962406935,0.055245580532416225,0.02340959784010876,0.030162092288601828,0.022243672329884372,0.022183827171830265,0.006594070080214168
diagnosis ~ mean + range + iqr + median + coef_var + se + Gender + (1|study),0.6535052981046433,0.5341931533589067,0.5889392650634999,0.6055938724999944,0.593849225731775,0.5931641898112615,0.23480387316216142,0.043422690836325446,0.04238973640767573,0.01792191998403454,0.027915757897893693,0.020260387884908637,0.02036580450572252,0.005682433552877094
diagnosis ~ mean + range + iqr + mean_abs + coef_var + se + Gender + (1|study),0.6536120450869553,0.5509771770072082,0.5998868705687896,0.6130073168248048,0.6022946110470817,0.6014898538287362,0.23361721940207122,0.047376052086974554,0.05271729072267565,0.02130910510253672,0.028786346976539715,0.02186828382652109,0.021947676602985036,0.006197513184640642
diagnosis ~ mean + range + median + mean_abs + coef_var + se + Gender + (1|study),0.6729650227839887,0.5387376347607239,0.599051509729259,0.6223888754923238,0.6058513287723564,0.605209890011459,0.2341504290574132,0.04680937108700536,0.04660506692005284,0.018934970570718173,0.030187268087364636,0.02132538877715531,0.021381206141973155,0.006710320982480686
diagnosis ~ mean + iqr + median + mean_abs + coef_var + se + Gender + (1|study),0.6565061836778507,0.5355265754760681,0.5926649123097378,0.6069689708787454,0.5960163795769594,0.595414434777434,0.23295902733077298,0.04581893058645142,0.05354830444008018,0.02269832802891867,0.030542982797527672,0.02433344957571149,0.0243778977099607,0.006034483948722745
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + se + (1|study),0.6782143593607247,0.501660125070905,0.5796627419021996,0.6193531731351802,0.5899372422158148,0.5894882017642219,0.2342975428996803,0.05914046710599372,0.03910803289537307,0.014260428787280692,0.04695144354489528,0.022716580630795086,0.02176436755766786,0.009960248897366655
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + Gender + (1|study),0.6518259171705563,0.499400191531232,0.5696222631199116,0.5892941428125268,0.5756130543508942,0.5750950421034579,0.2406254379826814,0.04032485028908087,0.032414526869789954,0.008573504827006726,0.017800259066977537,0.007928788073777384,0.008074318148211695,0.0048835000821051125
diagnosis ~ sd + range + iqr + median + mean_abs + se + Gender + (1|study),0.667008125522587,0.5530770511942295,0.6066629882974266,0.6229305273990488,0.6100425883584083,0.6091058995581862,0.23905480949874885,0.04737782032460244,0.05517916376340039,0.02318152202588026,0.029484453302404283,0.022598016817176755,0.02272121329768734,0.0064093470276525705
diagnosis ~ sd + range + iqr + median + coef_var + se + Gender + (1|study),0.6474646910723567,0.5357182971957479,0.585945335410869,0.6046263252542978,0.5915914941340523,0.590865728434297,0.23502962757964646,0.04849115377811537,0.035430913821254455,0.014117870580044078,0.02920407605422089,0.018429514978111974,0.01848107383847408,0.006229317685743517
diagnosis ~ sd + range + iqr + mean_abs + coef_var + se + Gender + (1|study),0.6550877028202753,0.5464517071051329,0.5955295269398603,0.6162331237950688,0.6007697049627041,0.6000799672620686,0.23443880049814494,0.05180162018862488,0.040362898067714016,0.010654289037952363,0.02745517192682308,0.013549160627114929,0.013355244236754776,0.006964750648158346
diagnosis ~ sd + range + median + mean_abs + coef_var + se + Gender + (1|study),0.6459277605106584,0.5328335267611601,0.5857572077405463,0.6008767870771023,0.5893806436359093,0.58864738658073,0.23417988277612686,0.0465742245149035,0.04371030470848095,0.013727761188846022,0.02463511073772671,0.015007545595658589,0.015031828170854125,0.00684222996113783
diagnosis ~ sd + iqr + median + mean_abs + coef_var + se + Gender + (1|study),0.6580355125146486,0.5327060325215494,0.5906397362277619,0.6090437488789799,0.595370772518099,0.59473678070051,0.23316360110614878,0.045690573369087564,0.045723804431504214,0.015768719227685576,0.026293142683061866,0.016924480623897602,0.016852925979921725,0.005854263119904909
diagnosis ~ range + iqr + median + mean_abs + coef_var + se + Gender + (1|study),0.6566527350471498,0.5375317193062836,0.5937270790263052,0.6096753302604329,0.5970922271767167,0.5962007277975149,0.23352874674504773,0.04828684728225159,0.05303810252237382,0.018788669160506845,0.02708715363394212,0.018995659240064033,0.019191248084932156,0.00649953635590681
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + se + (1|study),0.6737362523284381,0.5075950382428885,0.579953178977199,0.6193304373964877,0.5906656452856633,0.5902515605428479,0.2342432169994084,0.06107693866915315,0.03393226613310671,0.014993626442564,0.049980876701074345,0.025173790131423433,0.02420317677158131,0.010088139428529241
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + Gender + (1|study),0.6414654571970932,0.4979573135305643,0.564745028279511,0.5818125519287181,0.5697113853638288,0.5691647901670138,0.24103620361152533,0.041350700963915896,0.031199984718706105,0.008846519055895492,0.019203419450320787,0.008945124861306088,0.008845297926473957,0.00456467412550349
diagnosis ~ mean + sd + range + iqr + median + mean_abs + se + Gender + (1|study),0.6641844302550063,0.5530670588725398,0.6067386024406038,0.6201572966991444,0.608625744563773,0.6076789277186959,0.2386440638509041,0.04617519189599975,0.05903638368927897,0.02530937164123755,0.029614004328113796,0.023644354382734937,0.02361266865498323,0.006119893989957336
diagnosis ~ mean + sd + range + iqr + median + coef_var + se + Gender + (1|study),0.6490016216340551,0.5251574649931247,0.5815458044812335,0.599900330310294,0.5870795433135898,0.5864167067104263,0.23544370948327048,0.04491941519376249,0.03586212339225905,0.013909212238918894,0.027569535693192003,0.01734370664812331,0.017334921673839647,0.005909559480366049
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + se + Gender + (1|study),0.6461115840400701,0.5359116877532399,0.5883630169033028,0.602044966752013,0.591011635896655,0.5901967842872825,0.2341875329145397,0.04731788635841303,0.04874999588534086,0.01634399998256926,0.025337522861970642,0.016612312624309476,0.01661990624342339,0.006416584370797898
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + se + Gender + (1|study),0.6459277605106584,0.5358186013880258,0.5871443854041262,0.6023544973544974,0.590873180949342,0.590159809029768,0.23462376929740575,0.0465742245149035,0.04260052175283596,0.013736017496138253,0.02535940254288539,0.015508651277922782,0.01549210751203739,0.006652710877836815
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + se + Gender + (1|study),0.6550718991015538,0.5266310032299258,0.5864086106905926,0.6043886299392417,0.5908514511657398,0.5901995793009781,0.23380845546760246,0.04702925635127595,0.04677823613873957,0.015830559251648318,0.026925401210599574,0.01731806675956886,0.017214089265597574,0.00566585381326581
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + se + Gender + (1|study),0.6536120450869553,0.5510350272906746,0.6004459276495858,0.6126238876595701,0.6023235361888148,0.6014898538287362,0.23401069101604602,0.047376052086974554,0.05494833885880317,0.022142072826471845,0.028438032931077127,0.022131217088061584,0.02224436180989659,0.006225389918351698
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + se + Gender + (1|study),0.6461115840400701,0.5390468708214351,0.5900975729426517,0.6036078690882304,0.5925792274307526,0.5916950386741836,0.23418831756157005,0.04731788635841303,0.04886157058144235,0.015182363070402485,0.023477042518735575,0.014523908112877307,0.01461142911162561,0.006634348906095689
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + se + Gender + (1|study),0.6476153434385664,0.5405538313658853,0.5910351972811293,0.6057103017563187,0.5940845874022258,0.593224358251472,0.23467597550814384,0.04805686318067479,0.04719035802692856,0.01579424498734321,0.025781380439605258,0.016315902627359546,0.01636360962624854,0.006404539418198474
