model,SEN,SPE,PPV,NPV,AUC,ACC,SEN_SE,SPE_SE,PPV_SE,NPV_SE,AUC_SE,ACC_SE
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.16079173553785708,0.2064927356690934,0.17004483583315297,0.19366856138519678,0.8163577643965247,0.18377039899334507,0.034220457115478026,0.041821623480679804,0.03336579973726309,0.036956163002460074,0.034015233742666025,0.03403355110667244
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.22782775591027804,0.17581286273929084,0.2151318499271973,0.16878843659548276,0.7981796906752155,0.20130497075244136,0.045838597288074476,0.06885680656919335,0.028616488520256087,0.0489191014258723,0.035813735948059575,0.03516300257501741
diagnosis ~ mean + range + iqr + median + mean_abs + se + Gender + (1|ID) + (1|study),0.22534106876519336,0.20182429647305414,0.21653650646033618,0.1921389478101807,0.7864173173808763,0.21262129942417288,0.05348746769472129,0.06825227066685564,0.03633772558368072,0.04573130502106458,0.03869317491471434,0.03824439724942275
diagnosis ~ mean + range + iqr + median + coef_var + se + Gender + (1|ID) + (1|study),0.22386287880499875,0.23229711756511012,0.22152859968007507,0.21415428419637075,0.7719200018149456,0.22689696861853276,0.053512729415478716,0.07275792988774532,0.034869883655472396,0.04592936101208204,0.037789579038872846,0.03735937125928967
diagnosis ~ mean + range + iqr + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22535590398279942,0.2231565491614359,0.22105421448725637,0.20714114665345193,0.7757437734278824,0.22314574019934558,0.052867409736443896,0.07242931576930117,0.034581323772086864,0.04659914147253884,0.03777481591285518,0.03730706255309758
diagnosis ~ mean + range + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22968745964578685,0.2291755295205814,0.22579108896793612,0.21522024651880367,0.7705685054168159,0.22840614411897503,0.050860617996066254,0.06635531441270692,0.03222610330334132,0.042394596552741325,0.034539543472378934,0.03410900331340486
diagnosis ~ mean + iqr + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23119532004119359,0.23252310222290024,0.22769369550338864,0.2161330277071623,0.7681407888679531,0.23071298568793938,0.04990755866048198,0.06833373454861044,0.030163925070004736,0.04136204508501004,0.03216354644961087,0.03173994602335569
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.17758288654493684,0.19759716342295117,0.18345052817341226,0.1908112661465906,0.8124099750160559,0.18756412674985606,0.030147812830603006,0.03656235470519495,0.030604677907812093,0.034364795699414356,0.03213103055923975,0.03214277097835481
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.21599573920040546,0.1940587634648916,0.20805559926567008,0.18282750756961325,0.7949727486673515,0.20431291852226677,0.048939813784716686,0.06799285802978328,0.03128766820061201,0.04710772214826656,0.03572740494580476,0.035182338737983196
diagnosis ~ sd + range + iqr + median + mean_abs + se + Gender + (1|ID) + (1|study),0.22987791639898372,0.21428719381898914,0.22150138152726886,0.20045771732945505,0.7779174448910136,0.22090407326791878,0.05472988637398011,0.0696556131796516,0.035030028796260486,0.04492089438655863,0.0356264043067446,0.035262985023701524
diagnosis ~ sd + range + iqr + median + coef_var + se + Gender + (1|ID) + (1|study),0.21791418353741804,0.23675211530368998,0.21623150925262496,0.21770967423952498,0.772666850579446,0.2261848802056354,0.05547725631306695,0.0709960585293285,0.03611089264152739,0.04470894677375996,0.0375351220985283,0.03709532016243174
diagnosis ~ sd + range + iqr + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.21320834759182197,0.22923976942376065,0.20982510778382335,0.207112412293921,0.7787759414922087,0.21997826425886613,0.05406980640051057,0.07490487467058593,0.03226514117470828,0.046501257917553586,0.03482617582057349,0.03435847716167138
diagnosis ~ sd + range + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23120605426188914,0.23369836986431727,0.22813541493094358,0.21883609868380408,0.7675477879368968,0.23143391107682354,0.04996383639077232,0.06660006517348954,0.03103056426609103,0.04253143714716879,0.03382198564418478,0.033353855887561956
diagnosis ~ sd + iqr + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22979010563118832,0.24012590490970426,0.2286187543544151,0.2230273867596861,0.7650419947295537,0.23376089672263406,0.051100614705617636,0.06771497229833777,0.033291698862325865,0.041247957637343145,0.034548592909360715,0.0342042433807378
diagnosis ~ range + iqr + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22389604996820087,0.2353662593791377,0.2219203916269107,0.2182908238798793,0.7703688453263307,0.22844630037750335,0.053681174830275825,0.06870991535114129,0.03575636705502061,0.04322855369383019,0.036722643286168914,0.036357116323944345
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + se + (1|ID) + (1|study),0.16826662714644058,0.20348324548952065,0.17711465872580562,0.19297544635282599,0.8141250636820193,0.18601759000458104,0.031908005691942784,0.041760391642232005,0.03290336277860703,0.03824292535916841,0.03493926703025073,0.03489639940998024
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + Gender + (1|ID) + (1|study),0.21156153755201657,0.18947627148670093,0.2037565769609844,0.17851644505656442,0.7994810954806413,0.1997785121364305,0.049172564461591704,0.06847523719466657,0.03246916707146844,0.047421307841235945,0.03697427630095618,0.036426980075453724
diagnosis ~ mean + sd + range + iqr + median + mean_abs + se + Gender + (1|ID) + (1|study),0.2314041127399865,0.21118904818353007,0.2221615890294762,0.2008659232188644,0.7787034195382417,0.22018308678053952,0.05581358489724956,0.06693242961025707,0.0372531472652123,0.04289839320612683,0.037128065801482354,0.036769081686894134
diagnosis ~ mean + sd + range + iqr + median + coef_var + se + Gender + (1|ID) + (1|study),0.22531199859890172,0.2292894287365258,0.22211236029765297,0.21154438325658775,0.7726992863322862,0.2261562240416255,0.052490903861099385,0.07287822132307466,0.03323501397165527,0.04571186918100231,0.036533416654700515,0.03605855461531318
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.2282756120119965,0.22633057101335557,0.22371947967160552,0.21079050966634003,0.772696908487324,0.2261702602085984,0.051325812383921296,0.06880164670080233,0.03200779513029654,0.04297450276450585,0.03398803158414808,0.03355982828378331
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23120605426188914,0.22768299220714858,0.22679693880406965,0.21381332059149752,0.7705554767654812,0.22842895131435276,0.04996383639077232,0.06681989637382948,0.030934043213877358,0.0425653456094137,0.033733352549471,0.03326163385700473
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.23282319386648243,0.23250048802118156,0.2291539479039479,0.2176057026737731,0.767338159056168,0.2314623082995924,0.051409408717099106,0.06761098973796789,0.0329642707403814,0.04164241831659029,0.034580799794114984,0.03422517777666004
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22545854996820086,0.2246979175802829,0.22018446521139487,0.21021132462308934,0.7749217662257581,0.22388902084870735,0.05456872580398943,0.0676736985990983,0.03568549301219663,0.0431996057271851,0.03624392832448601,0.035866193906542845
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22535590398279942,0.23688321224527759,0.223284784803037,0.2205701946559021,0.7688804418859615,0.2299471567844409,0.052867409736443896,0.06606577970607948,0.03460464165419822,0.04126422603094408,0.03501647758541144,0.03466668847200886
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + se + Gender + (1|ID) + (1|study),0.22984884623269208,0.22619045489371573,0.22471934887094197,0.21234950120399035,0.7719803494367962,0.22689950469098727,0.05237631599467917,0.06723158743562037,0.03321326632796699,0.04284140857636709,0.03503205260524659,0.03461126751293699
