model,SEN,SPE,PPV,NPV,AUC,ACC,BRIER,SEN_SE,SPE_SE,PPV_SE,NPV_SE,AUC_SE,ACC_SE,BRIER_SE
diagnosis ~ mean + sd + range + iqr + median + mean_abs + Gender,0.6476807172638552,0.5057969214041991,0.57302133456476,0.5871419671253885,0.5767388193340272,0.5758752369118393,0.24173858268578519,0.04016963441792511,0.04591947616507681,0.014845140101916374,0.019733777803725525,0.014048576966811076,0.01433272560432126,0.0034685069710560807
diagnosis ~ mean + sd + range + iqr + median + coef_var + se,0.6805437609158147,0.5153009196165963,0.5857546969858507,0.6246120083530623,0.5979223402662055,0.5977647406520176,0.234288040747786,0.05795491354550693,0.028129099467185687,0.011638834162785907,0.04050797519905804,0.021537106212922756,0.020798009021744782,0.00875351199531192
diagnosis ~ mean + sd + range + iqr + median + coef_var + Gender,0.6485947704571648,0.49341283212874715,0.5650237767342481,0.583886968494846,0.571003801292956,0.5705886421039854,0.2412429180452353,0.03949326563479676,0.029419040175766548,0.01266049844121328,0.0181683223452154,0.01161991315996316,0.01185471020020401,0.0037042031157463896
diagnosis ~ mean + sd + range + iqr + median + se + Gender,0.641674476888335,0.5409858160380863,0.5901624062914386,0.6003400499638419,0.5913301464632107,0.5902940550310848,0.23939462486707241,0.04419845023486267,0.05085984507598859,0.016598730655483403,0.018352571207478772,0.012522487372953629,0.01280069197574722,0.004129415128061308
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + se,0.6778119774129399,0.5183790806086761,0.5865574252257386,0.6264004426955979,0.5980955290108079,0.5978045109232277,0.2335196030518715,0.06251201480486869,0.03424231891704206,0.012983388670132906,0.0448176860160612,0.022886937704891516,0.022080005295702598,0.008876215073392835
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + Gender,0.6472814678118655,0.5087395545453635,0.5731556447783628,0.5904140168774316,0.5780105111786145,0.577425015756623,0.23949195075568913,0.041287059817617267,0.03659097335777302,0.007965645091988494,0.015446505856388707,0.004390932356403551,0.004634360484026156,0.0043094837856261425
diagnosis ~ mean + sd + range + iqr + mean_abs + se + Gender,0.661081498965318,0.5454372110746893,0.6002121921048774,0.6167985569457469,0.6032593550200036,0.6023158511724452,0.23775061793759614,0.04820598654857318,0.054121805926060494,0.018141065504160257,0.023618298990308515,0.01584930513190581,0.015988385306645765,0.004941727040192379
diagnosis ~ mean + sd + range + iqr + coef_var + se + Gender,0.664794646489022,0.5242488345673209,0.5874432152379003,0.6126422449345288,0.5945217405281714,0.5939982424581473,0.23453481716477506,0.05350794929562287,0.04347001397479635,0.012501785612676177,0.021200762946074366,0.011748851901074955,0.012313162124687147,0.005141744402787269
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + se,0.6822130078981266,0.5182841928924736,0.5878025673485001,0.6295612365543831,0.6002486003953,0.6000405218796815,0.2334235462527145,0.062183081222238125,0.03203031125227278,0.012633603155348337,0.04469575571903892,0.0228820328239049,0.022064509974912234,0.008930239347021484
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + Gender,0.6487413218264639,0.5073645191498518,0.573550234781039,0.5901727357609711,0.5780529204881579,0.5774305398364322,0.2392722618236782,0.04113984215324895,0.04036631652412422,0.010163439451054395,0.013607575624483368,0.005172531010841351,0.005758820503437501,0.0038094576783155366
diagnosis ~ mean + sd + range + median + mean_abs + se + Gender,0.6536142090816349,0.5452500652006237,0.5964928544551186,0.6122198037010284,0.5994321371411293,0.5985533815999807,0.23683502102418721,0.05016410462571603,0.05082710169571873,0.01788442699468132,0.027489975361527152,0.018023094968085438,0.017948825037237864,0.004886238704430752
diagnosis ~ mean + sd + range + median + coef_var + se + Gender,0.6677358229596102,0.5256446828135628,0.589408548716307,0.6148963547297749,0.5966902528865865,0.5962287293347918,0.23434648538927427,0.0515021610287426,0.04263164851804258,0.01115731922037006,0.018946763623174264,0.00957824243893449,0.010312163445465978,0.004705605236434643
diagnosis ~ mean + sd + range + mean_abs + coef_var + se + Gender,0.667794563561114,0.5207593443943738,0.5859281025385668,0.6136015761634303,0.5942769539777439,0.5939330018730277,0.23347879302146154,0.05361553854221682,0.03940396631894336,0.01044869994415078,0.023058847768780085,0.012716773392992478,0.013104849132203888,0.005788138186897184
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + se,0.6792417927601313,0.503186925322448,0.5786456179631502,0.6228719973259549,0.5912143590412897,0.5910286965472057,0.23291848812604418,0.0698857962489516,0.03752079155124965,0.013220948295458865,0.048950954323066495,0.02510492619789431,0.02417443291800949,0.00839649858823557
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + Gender,0.7029173019092385,0.4565828156416234,0.5694406050097729,0.6060321290124143,0.579750058775431,0.5805406375013098,0.24047008808860498,0.04078721425031036,0.041253284695575446,0.011859851885592318,0.014264838125321744,0.007803823020164066,0.009107672585108102,0.0021786278507682257
diagnosis ~ mean + sd + iqr + median + mean_abs + se + Gender,0.671203495804776,0.5194592120716853,0.5898504723817761,0.61266947312287,0.5953313539382307,0.5947567928821922,0.23705091215556517,0.04866478053682181,0.05198208349086311,0.015710506246359494,0.023078502999725112,0.014275105071940483,0.014238238837734058,0.004161838790928203
diagnosis ~ mean + sd + iqr + median + coef_var + se + Gender,0.6571175954054307,0.5164534819534861,0.5799852285237854,0.605286639583898,0.5867855386794584,0.5863710826214971,0.23437702586255,0.061040311231349204,0.0461001912959912,0.009424051131721435,0.020518416583404916,0.010402880359241144,0.011130150294073448,0.004114639201305113
diagnosis ~ mean + sd + iqr + mean_abs + coef_var + se + Gender,0.6736636500547203,0.5132116174964103,0.5847757393060715,0.6171702874705487,0.5934376337755654,0.5932923230536182,0.2332838959605794,0.06186237378437592,0.045746553408520345,0.006467434029132851,0.022772111627583635,0.008822202224736219,0.009217587961211082,0.0047446943376601115
diagnosis ~ mean + sd + median + mean_abs + coef_var + se + Gender,0.6780820479843878,0.5070335095178831,0.582962551523685,0.617650562127824,0.5925577787511355,0.592475030790732,0.23383004809152844,0.062166342293810246,0.04489706228763662,0.005592722221125185,0.024109173109538962,0.010129437302840924,0.01027220955705382,0.005034298824301265
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + se,0.6853083374629144,0.503375872547502,0.5820075056400126,0.6250767119488685,0.5943421050052082,0.5940904507552143,0.2328654876594049,0.06232686570439962,0.03479784246121503,0.011391621926578409,0.045539970217739374,0.022416185819989706,0.021458567065729642,0.008556995082901309
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + Gender,0.6752985253359892,0.5045754522157073,0.585207463760958,0.6010184996265577,0.5899369887758482,0.5896320033762059,0.2413788880959692,0.02315642008299779,0.053620247140392145,0.022142731361323203,0.010318913876427152,0.01679754365181954,0.017415659228133734,0.002128099604335461
diagnosis ~ mean + range + iqr + median + mean_abs + se + Gender,0.655191544299241,0.5483047837836338,0.5980578562630701,0.6162163098702318,0.6017481640414374,0.600812006758153,0.23775853448189743,0.05236305143268977,0.04893229494802596,0.015404742937577164,0.027614995377786528,0.016045404474067226,0.01597396015666934,0.005328474141446659
diagnosis ~ mean + range + iqr + median + coef_var + se + Gender,0.6707765129198049,0.5195614625512381,0.588559137836464,0.6118937437830917,0.5951689877355214,0.594818847617211,0.23441289541492694,0.04327082353715938,0.043232795190462324,0.012769897272926824,0.015775792671300984,0.008308946781620485,0.008810373095144593,0.004619829508307375
diagnosis ~ mean + range + iqr + mean_abs + coef_var + se + Gender,0.6769055309888073,0.5241737865582112,0.5938393975362272,0.6207736204770766,0.6005396587735093,0.6001082936881685,0.23335852897405537,0.050920507905560665,0.04895991865662877,0.012084979880209063,0.01696829660931858,0.004968778932928876,0.0057150765820208225,0.005013502421738564
diagnosis ~ mean + range + median + mean_abs + coef_var + se + Gender,0.6962778131325523,0.5192206055338662,0.5972645620834308,0.6339054451048712,0.6077492093332093,0.6076132914480844,0.2335740318665298,0.05153880461259716,0.045378074233726376,0.012025403037960231,0.02482299605370811,0.012306426643329916,0.012288461917947786,0.005570090983159234
diagnosis ~ mean + iqr + median + mean_abs + coef_var + se + Gender,0.6782775742356105,0.5131645877419846,0.5885428129976193,0.6175573534699748,0.5957210809887976,0.5955681702288641,0.23265363130551145,0.05428516482860852,0.049898384839862454,0.010774805726647768,0.019428593689278285,0.007219660008448457,0.007435655309925474,0.004983814291991805
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + se,0.6793596421953337,0.5154274407125697,0.5865328079152905,0.6254759207839856,0.5973935414539517,0.5970813084031301,0.2339543658320223,0.06033829792684307,0.03682788675100541,0.01074137740291587,0.04344114688873539,0.020720691283217532,0.01975289996374689,0.0088205152167419
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + Gender,0.6545873711086432,0.4980712127465087,0.5706473589052405,0.5896900080076647,0.576329291927576,0.5758468348399834,0.23943950422234733,0.04063859425808103,0.03783305643177575,0.010242398718224691,0.014749951984544778,0.00766513324871165,0.008284663929230319,0.004446550897465683
diagnosis ~ sd + range + iqr + median + mean_abs + se + Gender,0.6638903590152926,0.5314773455059937,0.5915555673526688,0.6149726304280175,0.5976838522606431,0.5969013820634758,0.2382774009588467,0.05585830267603201,0.04896354337761461,0.01810561801621615,0.033015984359747466,0.021818149609885307,0.021913902967988563,0.0053013402254754064
diagnosis ~ sd + range + iqr + median + coef_var + se + Gender,0.6662652347243161,0.5285945213586808,0.5896767919948512,0.615896206743863,0.5974298780414984,0.5969492027887758,0.2345836256080563,0.053507339403822254,0.040882161492499416,0.011617991922281565,0.02192000716931818,0.012236524433202197,0.012848909926753985,0.005336094340799084
diagnosis ~ sd + range + iqr + mean_abs + coef_var + se + Gender,0.6664348233050423,0.5234091234162295,0.586260121486988,0.6157643669300995,0.5949219733606359,0.5946882345518081,0.2339130634403972,0.05816895494454904,0.0396889855294153,0.008074146252018891,0.025253438106230645,0.012602196617748489,0.012642153823164326,0.0059761254505844635
diagnosis ~ sd + range + median + mean_abs + coef_var + se + Gender,0.6738029679313139,0.5297968341111443,0.5920102360416292,0.6232141780019372,0.601799901021229,0.6015776378189055,0.23360460670745495,0.053931035772851535,0.033301265674527444,0.008398934772123562,0.025653522423486206,0.0128922826864517,0.013042708546119839,0.005748041139950421
diagnosis ~ sd + iqr + median + mean_abs + coef_var + se + Gender,0.6750862319092062,0.5133535349670386,0.5857862205210729,0.6173117440891104,0.5942198834381224,0.5939613331482146,0.23302227490230892,0.061554428832921164,0.04896665346777338,0.010809251203647176,0.022262551015978998,0.011598778402927563,0.012332564323559456,0.004898727145601255
diagnosis ~ range + iqr + median + mean_abs + coef_var + se + Gender,0.6797333272532986,0.5195108300948356,0.5920018430936153,0.6208902334385975,0.599622078674067,0.59931335668576,0.2331396536255835,0.05230393491559251,0.04857900842367681,0.01228316420535852,0.018201707257614993,0.00850786912979352,0.009246416686520363,0.005328891285284866
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + se,0.6808343314275384,0.5137035022652713,0.5846936594943367,0.6274485920593328,0.5972689168464048,0.5970554472528158,0.2338486080898285,0.06359162299573783,0.031192523894785232,0.013592355450248299,0.04744507883430203,0.024274518821845663,0.023411219768050984,0.008964229267992282
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + Gender,0.6486386758410625,0.5073292830681041,0.57337633188177,0.589704976964864,0.5779839794545834,0.5774076666934724,0.23995051658959993,0.03996099107277848,0.03941799284169945,0.010744475794194712,0.01274860044735314,0.006115560491927227,0.006842577865154296,0.004066379875496314
diagnosis ~ mean + sd + range + iqr + median + mean_abs + se + Gender,0.6534891261537269,0.5392799159468924,0.5939443294225902,0.60837620926732,0.5963845210503096,0.5954943564580857,0.23788291890432506,0.04880950641192316,0.0537897852514071,0.018062490808602394,0.023898484595007582,0.016663340821250105,0.016788159041177024,0.004953190104496154
diagnosis ~ mean + sd + range + iqr + median + coef_var + se + Gender,0.6633240582537279,0.5226740314177145,0.5860650947656036,0.6109280180437158,0.5929990448357212,0.5924943980438551,0.2351337796431965,0.05354896044822567,0.04318235284759578,0.012027094923975341,0.021476662578753303,0.011589057871828965,0.012107740319465977,0.004986476097139914
diagnosis ~ mean + sd + range + iqr + mean_abs + coef_var + se + Gender,0.6693795005036206,0.5254241022087379,0.588384879581966,0.6181195397991702,0.5974018013561793,0.5970147682627184,0.23408474173979638,0.05503002034767569,0.03651883379043754,0.008959599767909159,0.024225231483670267,0.011846463463052043,0.012149800031871818,0.0054235712929056505
diagnosis ~ mean + sd + range + median + mean_abs + coef_var + se + Gender,0.6738617085328177,0.5312071055884037,0.5926468484836845,0.6240404476511583,0.6025344070606106,0.6023467796185816,0.23410120493929218,0.054110221476517006,0.03235103635072317,0.007386289659895204,0.026503424315280744,0.013096913214764335,0.01310087707190946,0.005565023647428608
diagnosis ~ mean + sd + iqr + median + mean_abs + coef_var + se + Gender,0.6751086688517128,0.505808582563701,0.5824984374884424,0.6135000884295368,0.5904586257077069,0.5902358999317597,0.23371338202514175,0.06025999375816848,0.049783840959210214,0.01034577886214128,0.020461890762204022,0.009218457771222653,0.010063849040927888,0.004724435694139036
diagnosis ~ mean + range + iqr + median + mean_abs + coef_var + se + Gender,0.6798252390180044,0.5195316429455659,0.5926648336634802,0.6207929340903398,0.5996784409817851,0.5993449349095427,0.2336833295848829,0.051240092620811174,0.04997547643220037,0.012367089705635943,0.01641039579390047,0.005265087948491821,0.006160185340659577,0.005024416670477928
diagnosis ~ sd + range + iqr + median + mean_abs + coef_var + se + Gender,0.6753067273298101,0.5224390275818722,0.5895764399144735,0.6204280895897059,0.5988728774558412,0.598487034453228,0.23394845449307694,0.05454516891479325,0.04059313278114106,0.012182330195896665,0.024204845359409574,0.013749954079187538,0.014306264200078083,0.005617487389271297
diagnosis ~ mean + sd + range + iqr + median + mean_abs + coef_var + se + Gender,0.6722404679313139,0.5163043466557939,0.5855780791223627,0.6148180194132818,0.5942724072935539,0.5939613331482146,0.2345053544409446,0.05322742289087394,0.040653210989590474,0.010888691798598268,0.021854459016290823,0.011714950583860323,0.012332564323559456,0.005386988403903782
